EventId,EventTemplate,Occurrences
7ca91e61,Added volume - <*> StorageType: DISK,16
707f9c7d,Registered FSDatasetState MBean,16
91934b40,Adding block pool BP-<*>-<*>-<*>,16
d8b875c3,Scanning block pool BP-<*>-<*><*> on volume <*>,16
41c61f4e,Time taken to scan block pool BP-<*>-<*><*> on <*> <*>,16
025361b9,Total time to scan all replicas for block pool BP-<*>-<*><*>: <*>,16
d79d59b9,Adding replicas to map for block pool BP-<*>-<*><*> on volume <*>,16
c62d5acb,Time to add replicas to map for block pool BP-<*>-<*><*> on volume <*> <*>,16
075fbe33,Total time to add all replicas to map: <*>,16
38db2205,Now scanning bpid BP-<*>-<*><*> on volume <*>,2
510c9310,Periodic Directory Tree Verification scan starting at <*> with interval <*>,16
c694450c,"VolumeScanner(/tmp/hadoop-hdfs/dfs/data, DS-7a7a7795-8de6-4d40-9b58-3ab5405a788d): finished scanning block pool BP-<*>-<*>-<*>",1
5ef13d01,Block pool Block pool BP-<*>-<*><*> (Datanode Uuid <*> service to mesos-master-<*><*> successfully registered with NN,18
54b32c16,For namenode mesos-master-<*><*> using DELETEREPORT_INTERVAL of <*> msec BLOCKREPORT_INTERVAL of 21600000msec CACHEREPORT_INTERVAL of 10000msec Initial delay: 0msec; heartBeatInterval=<*>,16
7d21b61d,"VolumeScanner(/tmp/hadoop-hdfs/dfs/data, DS-7a7a7795-8de6-4d40-9b58-3ab5405a788d): no suitable block pools found to scan. Waiting <*> ms.",1
9ed23455,Namenode Block pool BP-<*>-<*><*> (Datanode Uuid <*> service to mesos-master-<*><*> trying to claim ACTIVE state with txid=<*>,16
311e765c,Acknowledging ACTIVE Namenode Block pool BP-<*>-<*><*> (Datanode Uuid <*> service to mesos-master-<*><*>,16
d28ff9a5,"Successfully sent block report <*> containing <*> storage report(s), of which we sent <*>. The reports had <*> total blocks and used <*> RPC(s). This took <*> msec to generate and <*> msecs for RPC and NN processing. Got back one command: FinalizeCommand/<*>.",2703
c05e77b0,Got finalize command for block pool BP-<*>-<*>-<*>,2703
9bc8e9e2,IOException in offerService,18573
912eaab0,"Retrying connect to server: mesos-master-<*><*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",183207
daed45de,RECEIVED SIGNAL <*>: SIGTERM,11
63c85797,SHUTDOWN_MSG:,11
82b685f0,"VolumeScanner(/opt/hdfs/data, DS-e9c6f5f2-d802-4e59-a09d-091ce3c604fc): finished scanning block pool BP-<*>-<*>-<*>",6
750f1f68,"VolumeScanner(/opt/hdfs/data, DS-e9c6f5f2-d802-4e59-a09d-091ce3c604fc): no suitable block pools found to scan. Waiting <*> ms.",15
b09deff7,Receiving BP-<*>-<*><*>:<*>_<*> src: <*> dest: <*>,243829
830fb615,"src: <*>, dest: <*>, bytes: <*>, op: HDFS_WRITE, cliID: <*> offset: <*>, srvID: 8414aed5-c683-<*>-83f1-716399c64f8f, blockid: BP-<*>-<*><*>:<*>_<*>, duration: <*>",222688
df560bef,"PacketResponder: BP-<*>-<*><*>:<*>_<*>, type=LAST_IN_PIPELINE, downstreams=<*>:[] terminating",85231
979bd337,"BlockPool BP-<*>-<*><*> Total blocks: <*>, missing metadata files:<*>, missing block files:<*>, missing blocks in memory:<*>, mismatched blocks:<*>",2694
321945eb,"PacketResponder: BP-<*>-<*><*>:<*>_<*>, type=HAS_DOWNSTREAM_IN_PIPELINE terminating",137457
68a678e2,Scheduling <*>_<*> file <*> for deletion,198748
b996505f,Deleted BP-<*>-<*><*> <*>_<*> file <*>,198748
6660b6ef,Slow BlockReceiver write packet to mirror took <*> (threshold=300ms),24
f5063326,Cached dfsUsed found for /opt/hdfs/data/current/BP-<*>-<*><*>/current: <*>,10
066d0ecf,"VolumeScanner(/opt/hdfs/data, DS-e9c6f5f2-d802-4e59-a09d-091ce3c604fc): Scheduling suspect block BP-<*>-<*><*>:<*>_<*> for rescanning.",226
0ba81525,ChunkedInput.isEndOfInput() failed,1
0b422129,"VolumeScanner(/opt/hdfs/data, DS-e9c6f5f2-d802-4e59-a09d-091ce3c604fc) exiting because of exception",5
de8a77f7,"VolumeScanner(/opt/hdfs/data, DS-e9c6f5f2-d802-4e59-a09d-091ce3c604fc) exiting.",5
53a7b0d0,"VolumeScanner(/opt/hdfs/data, DS-e9c6f5f2-d802-4e59-a09d-091ce3c604fc): Not scheduling suspect block BP-<*>-<*><*>:<*>_<*> for rescanning, because we rescanned it recently.",381
8af7802f,"VolumeScanner(/opt/hdfs/data, DS-e9c6f5f2-d802-4e59-a09d-091ce3c604fc): suspect block BP-<*>-<*><*>:<*>_<*> is already queued for rescanning.",863
68dfe22e,Received BP-<*>-<*><*>:<*>_<*> src: <*> dest: <*> of size <*>,21141
acafd375,Retrying connect to server: mesos-master-<*><*>. Already tried <*> time(s); maxRetries=<*>,10
d29d5650,"DatanodeRegistration(<*>, datanodeUuid=8414aed5-c683-<*>-83f1-716399c64f8f, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>) Starting thread to transfer BP-<*>-<*><*>:<*>_<*> to <*> <*>",37
c9b3b5cf,DataTransfer: Transmitted BP-<*>-<*><*>:<*>_<*> (numBytes=<*>) to <*>,23898
00e53423,"DatanodeRegistration(<*>, datanodeUuid=8414aed5-c683-<*>-83f1-716399c64f8f, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>) Starting thread to transfer BP-<*>-<*><*>:<*>_<*> to <*>",23853
3bc46c1f,"Now rescanning bpid BP-<*>-<*><*> on volume /opt/hdfs/data, after more than <*> hour(s)",6
ac66e0d9,"DatanodeRegistration(<*>, datanodeUuid=8414aed5-c683-<*>-83f1-716399c64f8f, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>) Starting thread to transfer BP-<*>-<*><*>:<*>_<*> to <*> <*> <*> <*> <*> <*> <*>",11
148caa3f,Slow BlockReceiver write data to disk <*> (threshold=300ms),28
9e90c21b,"DatanodeRegistration(<*>, datanodeUuid=8414aed5-c683-<*>-83f1-716399c64f8f, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>):Failed to transfer BP-<*>-<*><*>:<*>_<*> to <*> got",3
ba519ac1,Starting CheckDiskError Thread,1
d5bc1829,DatanodeCommand action : DNA_REGISTER from mesos-master-<*><*> with active state,2
0063079d,Slow manageWriterOsCache took 478ms (threshold=300ms),1
6a53178d,Failed to delete replica <*>_<*>: ReplicaInfo not found.,1
1b3c3c3c,Detected pause in JVM or host machine (eg GC): pause of approximately <*>,7
58756c31,"DatanodeRegistration(<*>, datanodeUuid=8414aed5-c683-<*>-83f1-716399c64f8f, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>):Exception writing BP-<*>-<*><*>:<*>_<*> to mirror <*>",2
014471e3,"Slow flushOrSync took <*> (threshold=300ms), isSync:false, <*>",7
0070f403,"Unsuccessfully sent block report <*> containing <*> storage report(s), of which we sent <*>. The reports had <*> total blocks and used <*> RPC(s). This took <*> msec to generate and <*> msecs for RPC and NN processing. Got back no commands.",9
