EventId,EventTemplate,Occurrences
108790b9,Setting up storage: <*>,15
ef4a7504,Generated and persisted new Datanode UUID e659dd9a-5d49-41bb-<*>-7530e20218b<*>,1
5b21022b,Added new volume: <*>,15
7ca91e61,Added volume - <*> StorageType: DISK,15
707f9c7d,Registered FSDatasetState MBean,15
91934b40,Adding block pool BP-<*>-<*>-<*>,15
d8b875c3,Scanning block pool BP-<*>-<*><*> on volume <*>,15
41c61f4e,Time taken to scan block pool BP-<*>-<*><*> on <*> <*>,15
025361b9,Total time to scan all replicas for block pool BP-<*>-<*><*>: <*>,15
d79d59b9,Adding replicas to map for block pool BP-<*>-<*><*> on volume <*>,15
c62d5acb,Time to add replicas to map for block pool BP-<*>-<*><*> on volume <*> <*>,15
075fbe33,Total time to add all replicas to map: <*>,15
a3691cec,Now scanning bpid BP-<*>-<*><*> on volume /tmp/hadoop-hdfs/dfs/data,1
510c9310,Periodic Directory Tree Verification scan starting at <*> with interval <*>,15
8fc28f0b,"VolumeScanner(/tmp/hadoop-hdfs/dfs/data, DS-7d357a5f-01e9-4fb1-8d89-47b0c77e215e): finished scanning block pool BP-<*>-<*>-<*>",1
5ef13d01,Block pool Block pool BP-<*>-<*><*> (Datanode Uuid <*> service to mesos-master-<*><*> successfully registered with NN,18
54b32c16,For namenode mesos-master-<*><*> using DELETEREPORT_INTERVAL of <*> msec BLOCKREPORT_INTERVAL of 21600000msec CACHEREPORT_INTERVAL of 10000msec Initial delay: 0msec; heartBeatInterval=<*>,15
cd7f5200,"VolumeScanner(/tmp/hadoop-hdfs/dfs/data, DS-7d357a5f-01e9-4fb1-8d89-47b0c77e215e): no suitable block pools found to scan. Waiting <*> ms.",1
9ed23455,Namenode Block pool BP-<*>-<*><*> (Datanode Uuid <*> service to mesos-master-<*><*> trying to claim ACTIVE state with txid=<*>,15
311e765c,Acknowledging ACTIVE Namenode Block pool BP-<*>-<*><*> (Datanode Uuid <*> service to mesos-master-<*><*>,15
d28ff9a5,"Successfully sent block report <*> containing <*> storage report(s), of which we sent <*>. The reports had <*> total blocks and used <*> RPC(s). This took <*> msec to generate and <*> msecs for RPC and NN processing. Got back one command: FinalizeCommand/<*>.",2691
c05e77b0,Got finalize command for block pool BP-<*>-<*>-<*>,2691
9bc8e9e2,IOException in offerService,18576
daed45de,RECEIVED SIGNAL <*>: SIGTERM,11
63c85797,SHUTDOWN_MSG:,12
b74c8ddf,java.io.FileNotFoundException: /opt/hdfs/data/current/VERSION (Permission denied),1
4c33afa2,Initialization failed for Block pool <registering> (Datanode Uuid unassigned) service to mesos-master-<*><*>. Exiting.,1
30dd0e51,Ending block pool service for: Block pool <registering> (Datanode Uuid unassigned) service to mesos-master-<*><*>,1
ca625098,Removed Block pool <registering> (Datanode Uuid unassigned),1
198f22fa,Exiting Datanode,1
c8024795,Exiting with status <*>,1
0f2ea3b9,Invalid directory in: /opt/hdfs/data/current/BP-<*>-<*><*>: Operation not permitted,14
b655390b,"VolumeScanner(/opt/hdfs/data, DS-19583ec0-99ea-4dcc-b1c1-601e561bc714): no suitable block pools found to scan. Waiting <*> ms.",17
b09deff7,Receiving BP-<*>-<*><*>:<*>_<*> src: <*> dest: <*>,249738
20766cf2,"src: <*>, dest: <*>, bytes: <*>, op: HDFS_WRITE, cliID: <*> offset: <*>, srvID: 4f8dd80e-ab80-41ad-b045-99cfeb1828d2, blockid: BP-<*>-<*><*>:<*>_<*>, duration: <*>",228638
321945eb,"PacketResponder: BP-<*>-<*><*>:<*>_<*>, type=HAS_DOWNSTREAM_IN_PIPELINE terminating",144152
68a678e2,Scheduling <*>_<*> file <*> for deletion,217320
b996505f,Deleted BP-<*>-<*><*> <*>_<*> file <*>,217320
df560bef,"PacketResponder: BP-<*>-<*><*>:<*>_<*>, type=LAST_IN_PIPELINE, downstreams=<*>:[] terminating",84488
148caa3f,Slow BlockReceiver write data to disk <*> (threshold=300ms),224
6660b6ef,Slow BlockReceiver write packet to mirror took <*> (threshold=300ms),61
979bd337,"BlockPool BP-<*>-<*><*> Total blocks: <*>, missing metadata files:<*>, missing block files:<*>, missing blocks in memory:<*>, mismatched blocks:<*>",2686
f5063326,Cached dfsUsed found for /opt/hdfs/data/current/BP-<*>-<*><*>/current: <*>,10
bc9d5fb2,"VolumeScanner(/opt/hdfs/data, DS-19583ec0-99ea-4dcc-b1c1-601e561bc714): Scheduling suspect block BP-<*>-<*><*>:<*>_<*> for rescanning.",257
897638b1,"VolumeScanner(/opt/hdfs/data, DS-19583ec0-99ea-4dcc-b1c1-601e561bc714) exiting because of exception",6
66986777,"VolumeScanner(/opt/hdfs/data, DS-19583ec0-99ea-4dcc-b1c1-601e561bc714) exiting.",6
1b2d8314,"VolumeScanner(/opt/hdfs/data, DS-19583ec0-99ea-4dcc-b1c1-601e561bc714): Not scheduling suspect block BP-<*>-<*><*>:<*>_<*> for rescanning, because we rescanned it recently.",483
28ae614d,"DatanodeRegistration(<*>, datanodeUuid=4f8dd80e-ab80-41ad-b045-99cfeb1828d2, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>) Starting thread to transfer BP-<*>-<*><*>:<*>_<*> to <*>",19333
c9b3b5cf,DataTransfer: Transmitted BP-<*>-<*><*>:<*>_<*> (numBytes=<*>) to <*>,19378
acafd375,Retrying connect to server: mesos-master-<*><*>. Already tried <*> time(s); maxRetries=<*>,3
b9658f8e,"DatanodeRegistration(<*>, datanodeUuid=4f8dd80e-ab80-41ad-b045-99cfeb1828d2, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>) Starting thread to transfer BP-<*>-<*><*>:<*>_<*> to <*> <*>",37
68dfe22e,Received BP-<*>-<*><*>:<*>_<*> src: <*> dest: <*> of size <*>,21095
cfdc5ad5,"DatanodeRegistration(<*>, datanodeUuid=4f8dd80e-ab80-41ad-b045-99cfeb1828d2, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>) Starting thread to transfer BP-<*>-<*><*>:<*>_<*> to <*> <*> <*> <*> <*> <*> <*>",14
912eaab0,"Retrying connect to server: mesos-master-<*><*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",183238
3bc46c1f,"Now rescanning bpid BP-<*>-<*><*> on volume /opt/hdfs/data, after more than <*> hour(s)",6
fc8fc0dc,"VolumeScanner(/opt/hdfs/data, DS-19583ec0-99ea-4dcc-b1c1-601e561bc714): finished scanning block pool BP-<*>-<*>-<*>",5
ca506fe8,Can't replicate block BP-<*>-<*><*>:<*>_<*> because on-disk length <*> is shorter than NameNode recorded length <*>,1
244f9b87,"VolumeScanner(/opt/hdfs/data, DS-19583ec0-99ea-4dcc-b1c1-601e561bc714): suspect block BP-<*>-<*><*>:<*>_<*> is already queued for rescanning.",652
993c2837,mesos-master-<*>:<*>:DataXceiver error processing <*> operation src: <*> dst: <*>,3
9853c6c7,Slow manageWriterOsCache took <*> (threshold=300ms),139
b9fa9d72,"DatanodeRegistration(<*>, datanodeUuid=4f8dd80e-ab80-41ad-b045-99cfeb1828d2, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>):Failed to transfer BP-<*>-<*><*>:<*>_<*> to <*> got",6
ba519ac1,Starting CheckDiskError Thread,1
1b3c3c3c,Detected pause in JVM or host machine (eg GC): pause of approximately <*>,31
d5bc1829,DatanodeCommand action : DNA_REGISTER from mesos-master-<*><*> with active state,3
25fe5db3,Took <*> to process <*> commands from NN,8
aa4c59a4,Exception for BP-<*>-<*><*>:<*>_<*>,2
176e00fc,"PacketResponder: BP-<*>-<*><*>:<*>_<*>, type=HAS_DOWNSTREAM_IN_PIPELINE: Thread is interrupted.",1
e6d4e4d6,opWriteBlock BP-<*>-<*><*>:<*>_<*> received exception java.io.IOException: Premature EOF from inputStream,2
191bc427,opWriteBlock BP-<*>-<*><*>:<*>_<*> received exception org.apache.hadoop.hdfs.server.datanode.ReplicaAlreadyExistsException: Block BP-<*>-<*><*>:<*>_<*> already exists in state FINALIZED and thus cannot be created.,3
ff913f30,mesos-master-<*>:<*>:DataXceiver error processing WRITE_BLOCK operation src: <*> dst: <*>; org.apache.hadoop.hdfs.server.datanode.ReplicaAlreadyExistsException: Block BP-<*>-<*><*>:<*>_<*> already exists in state FINALIZED and thus cannot be created.,3
014471e3,"Slow flushOrSync took <*> (threshold=300ms), isSync:false, <*>",9
d52489fe,"PacketResponder: BP-<*>-<*><*>:<*>_<*>, type=LAST_IN_PIPELINE, downstreams=<*>:[]: Thread is interrupted.",1
3c055605,"DatanodeRegistration(<*>, datanodeUuid=4f8dd80e-ab80-41ad-b045-99cfeb1828d2, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>):Exception writing BP-<*>-<*><*>:<*>_<*> to mirror <*>",1
