EventId,EventTemplate,Occurrences
e2965de5,Block pool storage directory <*> is not formatted for BP-<*>-<*>-<*>,2
6312c53f,Formatting block pool BP-<*>-<*><*> directory <*>,2
969b5bfb,Restored <*> block files from trash.,17
108790b9,Setting up storage: <*>,17
7cbe50ca,Generated and persisted new Datanode UUID <*>,2
5b21022b,Added new volume: <*>,17
7ca91e61,Added volume - <*> StorageType: DISK,17
707f9c7d,Registered FSDatasetState MBean,17
91934b40,Adding block pool BP-<*>-<*>-<*>,17
d8b875c3,Scanning block pool BP-<*>-<*><*> on volume <*>,17
41c61f4e,Time taken to scan block pool BP-<*>-<*><*> on <*> <*>,17
025361b9,Total time to scan all replicas for block pool BP-<*>-<*><*>: <*>,17
d79d59b9,Adding replicas to map for block pool BP-<*>-<*><*> on volume <*>,17
c62d5acb,Time to add replicas to map for block pool BP-<*>-<*><*> on volume <*> <*>,17
075fbe33,Total time to add all replicas to map: <*>,17
38db2205,Now scanning bpid BP-<*>-<*><*> on volume <*>,2
510c9310,Periodic Directory Tree Verification scan starting at <*> with interval <*>,17
d0eace18,"VolumeScanner(/tmp/hadoop-hdfs/dfs/data, DS-da1bf398-d316-4e89-b510-1350dc29bcd3): finished scanning block pool BP-<*>-<*>-<*>",1
5ef13d01,Block pool Block pool BP-<*>-<*><*> (Datanode Uuid <*> service to mesos-master-<*><*> successfully registered with NN,19
54b32c16,For namenode mesos-master-<*><*> using DELETEREPORT_INTERVAL of <*> msec BLOCKREPORT_INTERVAL of 21600000msec CACHEREPORT_INTERVAL of 10000msec Initial delay: 0msec; heartBeatInterval=<*>,17
2eae5728,"VolumeScanner(/tmp/hadoop-hdfs/dfs/data, DS-da1bf398-d316-4e89-b510-1350dc29bcd3): no suitable block pools found to scan. Waiting <*> ms.",1
9ed23455,Namenode Block pool BP-<*>-<*><*> (Datanode Uuid <*> service to mesos-master-<*><*> trying to claim ACTIVE state with txid=<*>,17
311e765c,Acknowledging ACTIVE Namenode Block pool BP-<*>-<*><*> (Datanode Uuid <*> service to mesos-master-<*><*>,17
d28ff9a5,"Successfully sent block report <*> containing <*> storage report(s), of which we sent <*>. The reports had <*> total blocks and used <*> RPC(s). This took <*> msec to generate and <*> msecs for RPC and NN processing. Got back one command: FinalizeCommand/<*>.",2706
c05e77b0,Got finalize command for block pool BP-<*>-<*>-<*>,2706
9bc8e9e2,IOException in offerService,18584
daed45de,RECEIVED SIGNAL <*>: SIGTERM,12
63c85797,SHUTDOWN_MSG:,12
15617ba1,"VolumeScanner(/opt/hdfs/data, DS-76445d18-d454-4ea4-ba1d-34302a85a21d): finished scanning block pool BP-<*>-<*>-<*>",6
6b6b13a3,"VolumeScanner(/opt/hdfs/data, DS-76445d18-d454-4ea4-ba1d-34302a85a21d): no suitable block pools found to scan. Waiting <*> ms.",19
b09deff7,Receiving BP-<*>-<*><*>:<*>_<*> src: <*> dest: <*>,275090
9fa2c408,"src: <*>, dest: <*>, bytes: <*>, op: HDFS_WRITE, cliID: <*> offset: <*>, srvID: c3a1996d-957e-<*>-91a7-6dd48549cb57, blockid: BP-<*>-<*><*>:<*>_<*>, duration: <*>",254187
df560bef,"PacketResponder: BP-<*>-<*><*>:<*>_<*>, type=LAST_IN_PIPELINE, downstreams=<*>:[] terminating",84477
979bd337,"BlockPool BP-<*>-<*><*> Total blocks: <*>, missing metadata files:<*>, missing block files:<*>, missing blocks in memory:<*>, mismatched blocks:<*>",2699
912eaab0,"Retrying connect to server: mesos-master-<*><*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",183307
f5063326,Cached dfsUsed found for /opt/hdfs/data/current/BP-<*>-<*><*>/current: <*>,11
321945eb,"PacketResponder: BP-<*>-<*><*>:<*>_<*>, type=HAS_DOWNSTREAM_IN_PIPELINE terminating",169710
68a678e2,Scheduling <*>_<*> file <*> for deletion,226782
b996505f,Deleted BP-<*>-<*><*> <*>_<*> file <*>,226782
6660b6ef,Slow BlockReceiver write packet to mirror took <*> (threshold=300ms),29
148caa3f,Slow BlockReceiver write data to disk <*> (threshold=300ms),234
54072ebb,"VolumeScanner(/opt/hdfs/data, DS-76445d18-d454-4ea4-ba1d-34302a85a21d): Scheduling suspect block BP-<*>-<*><*>:<*>_<*> for rescanning.",231
cda340f2,"VolumeScanner(/opt/hdfs/data, DS-76445d18-d454-4ea4-ba1d-34302a85a21d) exiting because of exception",6
3b194b6a,"VolumeScanner(/opt/hdfs/data, DS-76445d18-d454-4ea4-ba1d-34302a85a21d) exiting.",6
0c7fca95,"VolumeScanner(/opt/hdfs/data, DS-76445d18-d454-4ea4-ba1d-34302a85a21d): Not scheduling suspect block BP-<*>-<*><*>:<*>_<*> for rescanning, because we rescanned it recently.",294
b2bf9d75,"VolumeScanner(/opt/hdfs/data, DS-76445d18-d454-4ea4-ba1d-34302a85a21d): suspect block BP-<*>-<*><*>:<*>_<*> is already queued for rescanning.",810
08e7ec57,mesos-slave-<*>:<*>:DataXceiver error processing <*> operation src: <*> dst: <*>,2
acafd375,Retrying connect to server: mesos-master-<*><*>. Already tried <*> time(s); maxRetries=<*>,2
68dfe22e,Received BP-<*>-<*><*>:<*>_<*> src: <*> dest: <*> of size <*>,20901
756f384e,"DatanodeRegistration(<*>, datanodeUuid=c3a1996d-957e-<*>-91a7-6dd48549cb57, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>) Starting thread to transfer BP-<*>-<*><*>:<*>_<*> to <*> <*>",38
c9b3b5cf,DataTransfer: Transmitted BP-<*>-<*><*>:<*>_<*> (numBytes=<*>) to <*>,25282
a02e4ce3,"DatanodeRegistration(<*>, datanodeUuid=c3a1996d-957e-<*>-91a7-6dd48549cb57, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>) Starting thread to transfer BP-<*>-<*><*>:<*>_<*> to <*>",25239
7b52448c,"DatanodeRegistration(<*>, datanodeUuid=c3a1996d-957e-<*>-91a7-6dd48549cb57, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>) Starting thread to transfer BP-<*>-<*><*>:<*>_<*> to <*> <*> <*> <*> <*> <*> <*>",8
3bc46c1f,"Now rescanning bpid BP-<*>-<*><*> on volume /opt/hdfs/data, after more than <*> hour(s)",6
9853c6c7,Slow manageWriterOsCache took <*> (threshold=300ms),44
53db5283,"DatanodeRegistration(<*>, datanodeUuid=c3a1996d-957e-<*>-91a7-6dd48549cb57, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>):Failed to transfer BP-<*>-<*><*>:<*>_<*> to <*> got",3
ba519ac1,Starting CheckDiskError Thread,1
014471e3,"Slow flushOrSync took <*> (threshold=300ms), isSync:false, <*>",56
b05f3f10,Took 4385ms to process <*> commands from NN,1
d5bc1829,DatanodeCommand action : DNA_REGISTER from mesos-master-<*><*> with active state,2
191bc427,opWriteBlock BP-<*>-<*><*>:<*>_<*> received exception org.apache.hadoop.hdfs.server.datanode.ReplicaAlreadyExistsException: Block BP-<*>-<*><*>:<*>_<*> already exists in state FINALIZED and thus cannot be created.,2
cf3cc411,mesos-slave-<*>:<*>:DataXceiver error processing WRITE_BLOCK operation src: <*> dst: <*>; org.apache.hadoop.hdfs.server.datanode.ReplicaAlreadyExistsException: Block BP-<*>-<*><*>:<*>_<*> already exists in state FINALIZED and thus cannot be created.,2
1b3c3c3c,Detected pause in JVM or host machine (eg GC): pause of approximately <*>,10
0070f403,"Unsuccessfully sent block report <*> containing <*> storage report(s), of which we sent <*>. The reports had <*> total blocks and used <*> RPC(s). This took <*> msec to generate and <*> msecs for RPC and NN processing. Got back no commands.",4
