EventId,EventTemplate,Occurrences
d28ff9a5,"Successfully sent block report <*> containing <*> storage report(s), of which we sent <*>. The reports had <*> total blocks and used <*> RPC(s). This took <*> msec to generate and <*> msecs for RPC and NN processing. Got back one command: FinalizeCommand/<*>.",2408
c05e77b0,Got finalize command for block pool BP-<*>-<*>-<*>,2408
9bc8e9e2,IOException in offerService,18412
daed45de,RECEIVED SIGNAL <*>: SIGTERM,4
63c85797,SHUTDOWN_MSG:,4
5ae29428,"VolumeScanner(/opt/hdfs/data, DS-195b1adf-7b35-<*>-810b-79326b3c20e7): finished scanning block pool BP-<*>-<*>-<*>",5
916e22f8,"VolumeScanner(/opt/hdfs/data, DS-195b1adf-7b35-<*>-810b-79326b3c20e7): no suitable block pools found to scan. Waiting <*> ms.",13
b09deff7,Receiving BP-<*>-<*><*>:<*>_<*> src: <*> dest: <*>,218136
b08301b5,"src: <*>, dest: <*>, bytes: <*>, op: HDFS_WRITE, cliID: <*> offset: <*>, srvID: 763295e4-6a5f-4f00-a559-614cb9d92271, blockid: BP-<*>-<*><*>:<*>_<*>, duration: <*>",196298
df560bef,"PacketResponder: BP-<*>-<*><*>:<*>_<*>, type=LAST_IN_PIPELINE, downstreams=<*>:[] terminating",74190
979bd337,"BlockPool BP-<*>-<*><*> Total blocks: <*>, missing metadata files:<*>, missing block files:<*>, missing blocks in memory:<*>, mismatched blocks:<*>",2409
3bc46c1f,"Now rescanning bpid BP-<*>-<*><*> on volume /opt/hdfs/data, after more than <*> hour(s)",4
68dfe22e,Received BP-<*>-<*><*>:<*>_<*> src: <*> dest: <*> of size <*>,21838
6660b6ef,Slow BlockReceiver write packet to mirror took <*> (threshold=300ms),12
148caa3f,Slow BlockReceiver write data to disk <*> (threshold=300ms),263
9853c6c7,Slow manageWriterOsCache took <*> (threshold=300ms),202
c80836d2,"DatanodeRegistration(<*>, datanodeUuid=763295e4-6a5f-4f00-a559-614cb9d92271, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>) Starting thread to transfer BP-<*>-<*><*>:<*>_<*> to <*>",10934
c9b3b5cf,DataTransfer: Transmitted BP-<*>-<*><*>:<*>_<*> (numBytes=<*>) to <*>,10940
68a678e2,Scheduling <*>_<*> file <*> for deletion,197222
b996505f,Deleted BP-<*>-<*><*> <*>_<*> file <*>,197222
321945eb,"PacketResponder: BP-<*>-<*><*>:<*>_<*>, type=HAS_DOWNSTREAM_IN_PIPELINE terminating",122108
4547640e,"VolumeScanner(/opt/hdfs/data, DS-195b1adf-7b35-<*>-810b-79326b3c20e7): Scheduling suspect block BP-<*>-<*><*>:<*>_<*> for rescanning.",257
ee38675b,"VolumeScanner(/opt/hdfs/data, DS-195b1adf-7b35-<*>-810b-79326b3c20e7): Not scheduling suspect block BP-<*>-<*><*>:<*>_<*> for rescanning, because we rescanned it recently.",547
f5063326,Cached dfsUsed found for /opt/hdfs/data/current/BP-<*>-<*><*>/current: <*>,3
fc6a5ef7,"VolumeScanner(/opt/hdfs/data, DS-195b1adf-7b35-<*>-810b-79326b3c20e7) exiting because of exception",2
608ba4b4,"VolumeScanner(/opt/hdfs/data, DS-195b1adf-7b35-<*>-810b-79326b3c20e7) exiting.",2
5afb20a6,"VolumeScanner(/opt/hdfs/data, DS-195b1adf-7b35-<*>-810b-79326b3c20e7): suspect block BP-<*>-<*><*>:<*>_<*> is already queued for rescanning.",641
25fe5db3,Took <*> to process <*> commands from NN,8
912eaab0,"Retrying connect to server: mesos-master-<*><*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",183182
acafd375,Retrying connect to server: mesos-master-<*><*>. Already tried <*> time(s); maxRetries=<*>,11
d5bc1829,DatanodeCommand action : DNA_REGISTER from mesos-master-<*><*> with active state,2
440b66fa,"DatanodeRegistration(<*>, datanodeUuid=763295e4-6a5f-4f00-a559-614cb9d92271, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>) Starting thread to transfer BP-<*>-<*><*>:<*>_<*> to <*> <*>",6
1b3c3c3c,Detected pause in JVM or host machine (eg GC): pause of approximately <*>,8
014471e3,"Slow flushOrSync took <*> (threshold=300ms), isSync:false, <*>",5
0070f403,"Unsuccessfully sent block report <*> containing <*> storage report(s), of which we sent <*>. The reports had <*> total blocks and used <*> RPC(s). This took <*> msec to generate and <*> msecs for RPC and NN processing. Got back no commands.",2
