EventId,EventTemplate,Occurrences
d28ff9a5,"Successfully sent block report <*> containing <*> storage report(s), of which we sent <*>. The reports had <*> total blocks and used <*> RPC(s). This took <*> msec to generate and <*> msecs for RPC and NN processing. Got back one command: FinalizeCommand/<*>.",2409
c05e77b0,Got finalize command for block pool BP-<*>-<*>-<*>,2409
9bc8e9e2,IOException in offerService,18418
daed45de,RECEIVED SIGNAL <*>: SIGTERM,4
63c85797,SHUTDOWN_MSG:,4
c8dc2f3d,"VolumeScanner(/opt/hdfs/data, DS-1480948f-1ba8-4e7b-84dd-54af75927c66): finished scanning block pool BP-<*>-<*>-<*>",5
d863add0,"VolumeScanner(/opt/hdfs/data, DS-1480948f-1ba8-4e7b-84dd-54af75927c66): no suitable block pools found to scan. Waiting <*> ms.",8
b09deff7,Receiving BP-<*>-<*><*>:<*>_<*> src: <*> dest: <*>,175958
2cee6224,"src: <*>, dest: <*>, bytes: <*>, op: HDFS_WRITE, cliID: <*> offset: <*>, srvID: 42a30b39-d95f-4c29-a5a1-cec1d992a339, blockid: BP-<*>-<*><*>:<*>_<*>, duration: <*>",153922
df560bef,"PacketResponder: BP-<*>-<*><*>:<*>_<*>, type=LAST_IN_PIPELINE, downstreams=<*>:[] terminating",75904
979bd337,"BlockPool BP-<*>-<*><*> Total blocks: <*>, missing metadata files:<*>, missing block files:<*>, missing blocks in memory:<*>, mismatched blocks:<*>",2409
3bc46c1f,"Now rescanning bpid BP-<*>-<*><*> on volume /opt/hdfs/data, after more than <*> hour(s)",4
9853c6c7,Slow manageWriterOsCache took <*> (threshold=300ms),31
68dfe22e,Received BP-<*>-<*><*>:<*>_<*> src: <*> dest: <*> of size <*>,22036
148caa3f,Slow BlockReceiver write data to disk <*> (threshold=300ms),87
96b6afd9,"DatanodeRegistration(<*>, datanodeUuid=42a30b39-d95f-4c29-a5a1-cec1d992a339, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>) Starting thread to transfer BP-<*>-<*><*>:<*>_<*> to <*>",12023
c9b3b5cf,DataTransfer: Transmitted BP-<*>-<*><*>:<*>_<*> (numBytes=<*>) to <*>,12029
68a678e2,Scheduling <*>_<*> file <*> for deletion,153668
b996505f,Deleted BP-<*>-<*><*> <*>_<*> file <*>,153668
321945eb,"PacketResponder: BP-<*>-<*><*>:<*>_<*>, type=HAS_DOWNSTREAM_IN_PIPELINE terminating",78018
e7165d30,"VolumeScanner(/opt/hdfs/data, DS-1480948f-1ba8-4e7b-84dd-54af75927c66): Scheduling suspect block BP-<*>-<*><*>:<*>_<*> for rescanning.",182
21fcc1d9,"VolumeScanner(/opt/hdfs/data, DS-1480948f-1ba8-4e7b-84dd-54af75927c66): Not scheduling suspect block BP-<*>-<*><*>:<*>_<*> for rescanning, because we rescanned it recently.",324
f5063326,Cached dfsUsed found for /opt/hdfs/data/current/BP-<*>-<*><*>/current: <*>,3
881fa461,"VolumeScanner(/opt/hdfs/data, DS-1480948f-1ba8-4e7b-84dd-54af75927c66) exiting because of exception",2
46efed7c,"VolumeScanner(/opt/hdfs/data, DS-1480948f-1ba8-4e7b-84dd-54af75927c66) exiting.",2
01e0162d,"VolumeScanner(/opt/hdfs/data, DS-1480948f-1ba8-4e7b-84dd-54af75927c66): suspect block BP-<*>-<*><*>:<*>_<*> is already queued for rescanning.",785
6660b6ef,Slow BlockReceiver write packet to mirror took <*> (threshold=300ms),28
38fab6d5,"Slow flushOrSync took 733ms (threshold=300ms), isSync:false, flushTotalNanos=732814790ns",1
912eaab0,"Retrying connect to server: mesos-master-<*><*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",183223
acafd375,Retrying connect to server: mesos-master-<*><*>. Already tried <*> time(s); maxRetries=<*>,4
d5bc1829,DatanodeCommand action : DNA_REGISTER from mesos-master-<*><*> with active state,2
ed07b7d8,"DatanodeRegistration(<*>, datanodeUuid=42a30b39-d95f-4c29-a5a1-cec1d992a339, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>) Starting thread to transfer BP-<*>-<*><*>:<*>_<*> to <*> <*>",6
