EventId,EventTemplate,Occurrences
2368a53b,Analyzing storage directories for bpid BP-<*>-<*>-<*>,19
2763a875,Locking is disabled for <*>,19
e2965de5,Block pool storage directory <*> is not formatted for BP-<*>-<*>-<*>,2
6312c53f,Formatting block pool BP-<*>-<*><*> directory <*>,2
969b5bfb,Restored <*> block files from trash.,19
108790b9,Setting up storage: <*>,19
7cbe50ca,Generated and persisted new Datanode UUID <*>,2
5b21022b,Added new volume: <*>,19
7ca91e61,Added volume - <*> StorageType: DISK,19
707f9c7d,Registered FSDatasetState MBean,19
91934b40,Adding block pool BP-<*>-<*>-<*>,19
d8b875c3,Scanning block pool BP-<*>-<*><*> on volume <*>,19
41c61f4e,Time taken to scan block pool BP-<*>-<*><*> on <*> <*>,19
025361b9,Total time to scan all replicas for block pool BP-<*>-<*><*>: <*>,19
d79d59b9,Adding replicas to map for block pool BP-<*>-<*><*> on volume <*>,19
c62d5acb,Time to add replicas to map for block pool BP-<*>-<*><*> on volume <*> <*>,19
075fbe33,Total time to add all replicas to map: <*>,19
38db2205,Now scanning bpid BP-<*>-<*><*> on volume <*>,2
510c9310,Periodic Directory Tree Verification scan starting at <*> with interval <*>,19
af18093f,"VolumeScanner(/tmp/hadoop-hdfs/dfs/data, DS-657c1a1a-d8ce-40ec-8f1e-07d315b57d4f): finished scanning block pool BP-<*>-<*>-<*>",1
5ef13d01,Block pool Block pool BP-<*>-<*><*> (Datanode Uuid <*> service to mesos-master-<*><*> successfully registered with NN,21
54b32c16,For namenode mesos-master-<*><*> using DELETEREPORT_INTERVAL of <*> msec BLOCKREPORT_INTERVAL of 21600000msec CACHEREPORT_INTERVAL of 10000msec Initial delay: 0msec; heartBeatInterval=<*>,19
f4970a49,"VolumeScanner(/tmp/hadoop-hdfs/dfs/data, DS-657c1a1a-d8ce-40ec-8f1e-07d315b57d4f): no suitable block pools found to scan. Waiting <*> ms.",1
9ed23455,Namenode Block pool BP-<*>-<*><*> (Datanode Uuid <*> service to mesos-master-<*><*> trying to claim ACTIVE state with txid=<*>,19
311e765c,Acknowledging ACTIVE Namenode Block pool BP-<*>-<*><*> (Datanode Uuid <*> service to mesos-master-<*><*>,19
d28ff9a5,"Successfully sent block report <*> containing <*> storage report(s), of which we sent <*>. The reports had <*> total blocks and used <*> RPC(s). This took <*> msec to generate and <*> msecs for RPC and NN processing. Got back one command: FinalizeCommand/<*>.",1618
c05e77b0,Got finalize command for block pool BP-<*>-<*>-<*>,1618
9bc8e9e2,IOException in offerService,1066
daed45de,RECEIVED SIGNAL <*>: SIGTERM,15
63c85797,SHUTDOWN_MSG:,15
537ced24,"VolumeScanner(/opt/hdfs/data, DS-5bc4e474-3d2b-4ca4-bea0-956ccd80a9a6): finished scanning block pool BP-<*>-<*>-<*>",16
13ca9ad8,"VolumeScanner(/opt/hdfs/data, DS-5bc4e474-3d2b-4ca4-bea0-956ccd80a9a6): no suitable block pools found to scan. Waiting <*> ms.",60
b09deff7,Receiving BP-<*>-<*><*>:<*>_<*> src: <*> dest: <*>,252274
dff48683,"src: <*>, dest: <*>, bytes: <*>, op: HDFS_WRITE, cliID: <*> offset: <*>, srvID: d3664f15-838b-<*>-acec-e768d4d38aa9, blockid: BP-<*>-<*><*>:<*>_<*>, duration: <*>",243924
df560bef,"PacketResponder: BP-<*>-<*><*>:<*>_<*>, type=LAST_IN_PIPELINE, downstreams=<*>:[] terminating",78322
979bd337,"BlockPool BP-<*>-<*><*> Total blocks: <*>, missing metadata files:<*>, missing block files:<*>, missing blocks in memory:<*>, mismatched blocks:<*>",1601
f5063326,Cached dfsUsed found for /opt/hdfs/data/current/BP-<*>-<*><*>/current: <*>,11
321945eb,"PacketResponder: BP-<*>-<*><*>:<*>_<*>, type=HAS_DOWNSTREAM_IN_PIPELINE terminating",165602
68a678e2,Scheduling <*>_<*> file <*> for deletion,214546
b996505f,Deleted BP-<*>-<*><*> <*>_<*> file <*>,214546
6660b6ef,Slow BlockReceiver write packet to mirror took <*> (threshold=300ms),33
148caa3f,Slow BlockReceiver write data to disk <*> (threshold=300ms),157
912eaab0,"Retrying connect to server: mesos-master-<*><*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",9035
f3883ebf,"VolumeScanner(/opt/hdfs/data, DS-5bc4e474-3d2b-4ca4-bea0-956ccd80a9a6): Scheduling suspect block BP-<*>-<*><*>:<*>_<*> for rescanning.",296
320463e6,"VolumeScanner(/opt/hdfs/data, DS-5bc4e474-3d2b-4ca4-bea0-956ccd80a9a6) exiting because of exception",5
26522327,"VolumeScanner(/opt/hdfs/data, DS-5bc4e474-3d2b-4ca4-bea0-956ccd80a9a6) exiting.",5
a363bea7,"VolumeScanner(/opt/hdfs/data, DS-5bc4e474-3d2b-4ca4-bea0-956ccd80a9a6): suspect block BP-<*>-<*><*>:<*>_<*> is already queued for rescanning.",815
acafd375,Retrying connect to server: mesos-master-<*><*>. Already tried <*> time(s); maxRetries=<*>,1
d5bc1829,DatanodeCommand action : DNA_REGISTER from mesos-master-<*><*> with active state,2
68dfe22e,Received BP-<*>-<*><*>:<*>_<*> src: <*> dest: <*> of size <*>,8347
3bc46c1f,"Now rescanning bpid BP-<*>-<*><*> on volume /opt/hdfs/data, after more than <*> hour(s)",18
37e8198d,"DatanodeRegistration(<*>, datanodeUuid=d3664f15-838b-<*>-acec-e768d4d38aa9, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>) Starting thread to transfer BP-<*>-<*><*>:<*>_<*> to <*>",8046
c9b3b5cf,DataTransfer: Transmitted BP-<*>-<*><*>:<*>_<*> (numBytes=<*>) to <*>,8084
df7cb07a,"DatanodeRegistration(<*>, datanodeUuid=d3664f15-838b-<*>-acec-e768d4d38aa9, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>) Starting thread to transfer BP-<*>-<*><*>:<*>_<*> to <*> <*> <*> <*> <*> <*> <*>",10
5f5370c4,mesos-slave-<*>:<*>:DataXceiver error processing unknown operation src: <*> dst: <*>,2
cfaa935f,"VolumeScanner(/opt/hdfs/data, DS-5bc4e474-3d2b-4ca4-bea0-956ccd80a9a6): Not scheduling suspect block BP-<*>-<*><*>:<*>_<*> for rescanning, because we rescanned it recently.",351
d2037aaf,"DatanodeRegistration(<*>, datanodeUuid=d3664f15-838b-<*>-acec-e768d4d38aa9, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>) Starting thread to transfer BP-<*>-<*><*>:<*>_<*> to <*> <*>",35
9853c6c7,Slow manageWriterOsCache took <*> (threshold=300ms),47
49075907,"DatanodeRegistration(<*>, datanodeUuid=d3664f15-838b-<*>-acec-e768d4d38aa9, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>):Failed to transfer BP-<*>-<*><*>:<*>_<*> to <*> got",7
ba519ac1,Starting CheckDiskError Thread,1
014471e3,"Slow flushOrSync took <*> (threshold=300ms), isSync:false, <*>",25
6a53178d,Failed to delete replica <*>_<*>: ReplicaInfo not found.,1
191bc427,opWriteBlock BP-<*>-<*><*>:<*>_<*> received exception org.apache.hadoop.hdfs.server.datanode.ReplicaAlreadyExistsException: Block BP-<*>-<*><*>:<*>_<*> already exists in state FINALIZED and thus cannot be created.,3
cf3cc411,mesos-slave-<*>:<*>:DataXceiver error processing WRITE_BLOCK operation src: <*> dst: <*>; org.apache.hadoop.hdfs.server.datanode.ReplicaAlreadyExistsException: Block BP-<*>-<*><*>:<*>_<*> already exists in state FINALIZED and thus cannot be created.,3
1b3c3c3c,Detected pause in JVM or host machine (eg GC): pause of approximately <*>,16
