EventId,EventTemplate,Occurrences
e2965de5,Block pool storage directory <*> is not formatted for BP-<*>-<*>-<*>,2
6312c53f,Formatting block pool BP-<*>-<*><*> directory <*>,2
969b5bfb,Restored <*> block files from trash.,17
108790b9,Setting up storage: <*>,17
7cbe50ca,Generated and persisted new Datanode UUID <*>,2
5b21022b,Added new volume: <*>,17
7ca91e61,Added volume - <*> StorageType: DISK,17
707f9c7d,Registered FSDatasetState MBean,17
91934b40,Adding block pool BP-<*>-<*>-<*>,17
d8b875c3,Scanning block pool BP-<*>-<*><*> on volume <*>,17
41c61f4e,Time taken to scan block pool BP-<*>-<*><*> on <*> <*>,17
025361b9,Total time to scan all replicas for block pool BP-<*>-<*><*>: <*>,17
d79d59b9,Adding replicas to map for block pool BP-<*>-<*><*> on volume <*>,17
c62d5acb,Time to add replicas to map for block pool BP-<*>-<*><*> on volume <*> <*>,17
075fbe33,Total time to add all replicas to map: <*>,17
38db2205,Now scanning bpid BP-<*>-<*><*> on volume <*>,2
510c9310,Periodic Directory Tree Verification scan starting at <*> with interval <*>,17
e9dcab8a,"VolumeScanner(/tmp/hadoop-hdfs/dfs/data, DS-22c17f26-c20b-4d2f-<*>-fab6d836befe): finished scanning block pool BP-<*>-<*>-<*>",1
5ef13d01,Block pool Block pool BP-<*>-<*><*> (Datanode Uuid <*> service to mesos-master-<*><*> successfully registered with NN,19
54b32c16,For namenode mesos-master-<*><*> using DELETEREPORT_INTERVAL of <*> msec BLOCKREPORT_INTERVAL of 21600000msec CACHEREPORT_INTERVAL of 10000msec Initial delay: 0msec; heartBeatInterval=<*>,17
c0e66a5a,"VolumeScanner(/tmp/hadoop-hdfs/dfs/data, DS-22c17f26-c20b-4d2f-<*>-fab6d836befe): no suitable block pools found to scan. Waiting <*> ms.",1
9ed23455,Namenode Block pool BP-<*>-<*><*> (Datanode Uuid <*> service to mesos-master-<*><*> trying to claim ACTIVE state with txid=<*>,17
311e765c,Acknowledging ACTIVE Namenode Block pool BP-<*>-<*><*> (Datanode Uuid <*> service to mesos-master-<*><*>,17
d28ff9a5,"Successfully sent block report <*> containing <*> storage report(s), of which we sent <*>. The reports had <*> total blocks and used <*> RPC(s). This took <*> msec to generate and <*> msecs for RPC and NN processing. Got back one command: FinalizeCommand/<*>.",2708
c05e77b0,Got finalize command for block pool BP-<*>-<*>-<*>,2708
9bc8e9e2,IOException in offerService,18584
daed45de,RECEIVED SIGNAL <*>: SIGTERM,12
63c85797,SHUTDOWN_MSG:,12
ff8ad496,"VolumeScanner(/opt/hdfs/data, DS-11caa2db-d7fa-4e34-<*>-e6b4ed7de3ec): finished scanning block pool BP-<*>-<*>-<*>",6
8d0df6be,"VolumeScanner(/opt/hdfs/data, DS-11caa2db-d7fa-4e34-<*>-e6b4ed7de3ec): no suitable block pools found to scan. Waiting <*> ms.",40
b09deff7,Receiving BP-<*>-<*><*>:<*>_<*> src: <*> dest: <*>,260888
4db43b87,"src: <*>, dest: <*>, bytes: <*>, op: HDFS_WRITE, cliID: <*> offset: <*>, srvID: 696bb755-<*>-415a-8abd-b730d39cd282, blockid: BP-<*>-<*><*>:<*>_<*>, duration: <*>",239982
df560bef,"PacketResponder: BP-<*>-<*><*>:<*>_<*>, type=LAST_IN_PIPELINE, downstreams=<*>:[] terminating",84232
979bd337,"BlockPool BP-<*>-<*><*> Total blocks: <*>, missing metadata files:<*>, missing block files:<*>, missing blocks in memory:<*>, mismatched blocks:<*>",2698
f5063326,Cached dfsUsed found for /opt/hdfs/data/current/BP-<*>-<*><*>/current: <*>,11
68a678e2,Scheduling <*>_<*> file <*> for deletion,215803
b996505f,Deleted BP-<*>-<*><*> <*>_<*> file <*>,215803
321945eb,"PacketResponder: BP-<*>-<*><*>:<*>_<*>, type=HAS_DOWNSTREAM_IN_PIPELINE terminating",155750
6660b6ef,Slow BlockReceiver write packet to mirror took <*> (threshold=300ms),117
148caa3f,Slow BlockReceiver write data to disk <*> (threshold=300ms),356
912eaab0,"Retrying connect to server: mesos-master-<*><*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",183281
27b2f691,"VolumeScanner(/opt/hdfs/data, DS-11caa2db-d7fa-4e34-<*>-e6b4ed7de3ec): Scheduling suspect block BP-<*>-<*><*>:<*>_<*> for rescanning.",293
05eba6c8,"VolumeScanner(/opt/hdfs/data, DS-11caa2db-d7fa-4e34-<*>-e6b4ed7de3ec) exiting because of exception",6
08575877,"VolumeScanner(/opt/hdfs/data, DS-11caa2db-d7fa-4e34-<*>-e6b4ed7de3ec) exiting.",6
95d986fa,"VolumeScanner(/opt/hdfs/data, DS-11caa2db-d7fa-4e34-<*>-e6b4ed7de3ec): Not scheduling suspect block BP-<*>-<*><*>:<*>_<*> for rescanning, because we rescanned it recently.",273
75e3ac67,"VolumeScanner(/opt/hdfs/data, DS-11caa2db-d7fa-4e34-<*>-e6b4ed7de3ec): suspect block BP-<*>-<*><*>:<*>_<*> is already queued for rescanning.",651
68dfe22e,Received BP-<*>-<*><*>:<*>_<*> src: <*> dest: <*> of size <*>,20906
339fdb62,"DatanodeRegistration(<*>, datanodeUuid=696bb755-<*>-415a-8abd-b730d39cd282, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>) Starting thread to transfer BP-<*>-<*><*>:<*>_<*> to <*> <*>",35
c9b3b5cf,DataTransfer: Transmitted BP-<*>-<*><*>:<*>_<*> (numBytes=<*>) to <*>,23480
e3be6386,"DatanodeRegistration(<*>, datanodeUuid=696bb755-<*>-415a-8abd-b730d39cd282, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>) Starting thread to transfer BP-<*>-<*><*>:<*>_<*> to <*>",23450
3bc46c1f,"Now rescanning bpid BP-<*>-<*><*> on volume /opt/hdfs/data, after more than <*> hour(s)",6
4071dea0,"DatanodeRegistration(<*>, datanodeUuid=696bb755-<*>-415a-8abd-b730d39cd282, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>) Starting thread to transfer BP-<*>-<*><*>:<*>_<*> to <*> <*> <*> <*> <*> <*> <*>",5
9853c6c7,Slow manageWriterOsCache took <*> (threshold=300ms),232
0da0ed90,"DatanodeRegistration(<*>, datanodeUuid=696bb755-<*>-415a-8abd-b730d39cd282, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>):Failed to transfer BP-<*>-<*><*>:<*>_<*> to <*> got",10
ba519ac1,Starting CheckDiskError Thread,1
25fe5db3,Took <*> to process <*> commands from NN,16
014471e3,"Slow flushOrSync took <*> (threshold=300ms), isSync:false, <*>",19
acafd375,Retrying connect to server: mesos-master-<*><*>. Already tried <*> time(s); maxRetries=<*>,2
d5bc1829,DatanodeCommand action : DNA_REGISTER from mesos-master-<*><*> with active state,2
6a53178d,Failed to delete replica <*>_<*>: ReplicaInfo not found.,4
1b3c3c3c,Detected pause in JVM or host machine (eg GC): pause of approximately <*>,7
633a57a3,"Unsuccessfully sent block report 0x601b7f68750a01, containing <*> storage report(s), of which we sent <*>. The reports had <*> total blocks and used <*> RPC(s). This took <*> msec to generate and <*> msecs for RPC and NN processing. Got back no commands.",1
