EventId,EventTemplate,Occurrences
e2965de5,Block pool storage directory <*> is not formatted for BP-<*>-<*>-<*>,2
6312c53f,Formatting block pool BP-<*>-<*><*> directory <*>,2
969b5bfb,Restored <*> block files from trash.,17
108790b9,Setting up storage: <*>,17
7cbe50ca,Generated and persisted new Datanode UUID <*>,2
5b21022b,Added new volume: <*>,17
7ca91e61,Added volume - <*> StorageType: DISK,17
707f9c7d,Registered FSDatasetState MBean,17
91934b40,Adding block pool BP-<*>-<*>-<*>,17
d8b875c3,Scanning block pool BP-<*>-<*><*> on volume <*>,17
41c61f4e,Time taken to scan block pool BP-<*>-<*><*> on <*> <*>,17
025361b9,Total time to scan all replicas for block pool BP-<*>-<*><*>: <*>,17
d79d59b9,Adding replicas to map for block pool BP-<*>-<*><*> on volume <*>,17
c62d5acb,Time to add replicas to map for block pool BP-<*>-<*><*> on volume <*> <*>,17
075fbe33,Total time to add all replicas to map: <*>,17
38db2205,Now scanning bpid BP-<*>-<*><*> on volume <*>,2
510c9310,Periodic Directory Tree Verification scan starting at <*> with interval <*>,17
59c7f8bb,"VolumeScanner(/tmp/hadoop-hdfs/dfs/data, DS-2e85259b-<*>-<*>-a949-60e75672c6b4): finished scanning block pool BP-<*>-<*>-<*>",1
5ef13d01,Block pool Block pool BP-<*>-<*><*> (Datanode Uuid <*> service to mesos-master-<*><*> successfully registered with NN,19
54b32c16,For namenode mesos-master-<*><*> using DELETEREPORT_INTERVAL of <*> msec BLOCKREPORT_INTERVAL of 21600000msec CACHEREPORT_INTERVAL of 10000msec Initial delay: 0msec; heartBeatInterval=<*>,17
ef38ea4f,"VolumeScanner(/tmp/hadoop-hdfs/dfs/data, DS-2e85259b-<*>-<*>-a949-60e75672c6b4): no suitable block pools found to scan. Waiting <*> ms.",1
9ed23455,Namenode Block pool BP-<*>-<*><*> (Datanode Uuid <*> service to mesos-master-<*><*> trying to claim ACTIVE state with txid=<*>,17
311e765c,Acknowledging ACTIVE Namenode Block pool BP-<*>-<*><*> (Datanode Uuid <*> service to mesos-master-<*><*>,17
d28ff9a5,"Successfully sent block report <*> containing <*> storage report(s), of which we sent <*>. The reports had <*> total blocks and used <*> RPC(s). This took <*> msec to generate and <*> msecs for RPC and NN processing. Got back one command: FinalizeCommand/<*>.",2674
c05e77b0,Got finalize command for block pool BP-<*>-<*>-<*>,2674
9bc8e9e2,IOException in offerService,18582
daed45de,RECEIVED SIGNAL <*>: SIGTERM,12
63c85797,SHUTDOWN_MSG:,12
6386dee1,"VolumeScanner(/opt/hdfs/data, DS-7a6c123d-b84a-4edc-abf8-95308e85b571): finished scanning block pool BP-<*>-<*>-<*>",17
9ecd2816,"VolumeScanner(/opt/hdfs/data, DS-7a6c123d-b84a-4edc-abf8-95308e85b571): no suitable block pools found to scan. Waiting <*> ms.",45
b09deff7,Receiving BP-<*>-<*><*>:<*>_<*> src: <*> dest: <*>,283772
a135c164,"src: <*>, dest: <*>, bytes: <*>, op: HDFS_WRITE, cliID: <*> offset: <*>, srvID: 24324dad-05c2-478c-948f-459cb8677414, blockid: BP-<*>-<*><*>:<*>_<*>, duration: <*>",264456
df560bef,"PacketResponder: BP-<*>-<*><*>:<*>_<*>, type=LAST_IN_PIPELINE, downstreams=<*>:[] terminating",83279
979bd337,"BlockPool BP-<*>-<*><*> Total blocks: <*>, missing metadata files:<*>, missing block files:<*>, missing blocks in memory:<*>, mismatched blocks:<*>",2662
912eaab0,"Retrying connect to server: mesos-master-<*><*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",183305
f5063326,Cached dfsUsed found for /opt/hdfs/data/current/BP-<*>-<*><*>/current: <*>,10
321945eb,"PacketResponder: BP-<*>-<*><*>:<*>_<*>, type=HAS_DOWNSTREAM_IN_PIPELINE terminating",181177
68a678e2,Scheduling <*>_<*> file <*> for deletion,232201
b996505f,Deleted BP-<*>-<*><*> <*>_<*> file <*>,232201
148caa3f,Slow BlockReceiver write data to disk <*> (threshold=300ms),250
6660b6ef,Slow BlockReceiver write packet to mirror took <*> (threshold=300ms),55
844e461e,"VolumeScanner(/opt/hdfs/data, DS-7a6c123d-b84a-4edc-abf8-95308e85b571): Scheduling suspect block BP-<*>-<*><*>:<*>_<*> for rescanning.",253
2549f44a,"VolumeScanner(/opt/hdfs/data, DS-7a6c123d-b84a-4edc-abf8-95308e85b571) exiting because of exception",5
dcb9d8be,"VolumeScanner(/opt/hdfs/data, DS-7a6c123d-b84a-4edc-abf8-95308e85b571) exiting.",5
02541ffa,"VolumeScanner(/opt/hdfs/data, DS-7a6c123d-b84a-4edc-abf8-95308e85b571): Not scheduling suspect block BP-<*>-<*><*>:<*>_<*> for rescanning, because we rescanned it recently.",308
696bd32c,"VolumeScanner(/opt/hdfs/data, DS-7a6c123d-b84a-4edc-abf8-95308e85b571): suspect block BP-<*>-<*><*>:<*>_<*> is already queued for rescanning.",836
387e10c8,mesos-slave-<*>:<*>:DataXceiver error processing READ_BLOCK operation src: <*> dst: <*>,1
68dfe22e,Received BP-<*>-<*><*>:<*>_<*> src: <*> dest: <*> of size <*>,19315
19203392,"DatanodeRegistration(<*>, datanodeUuid=24324dad-05c2-478c-948f-459cb8677414, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>) Starting thread to transfer BP-<*>-<*><*>:<*>_<*> to <*>",23384
c9b3b5cf,DataTransfer: Transmitted BP-<*>-<*><*>:<*>_<*> (numBytes=<*>) to <*>,23436
3bc46c1f,"Now rescanning bpid BP-<*>-<*><*> on volume /opt/hdfs/data, after more than <*> hour(s)",18
8603f7ae,"DatanodeRegistration(<*>, datanodeUuid=24324dad-05c2-478c-948f-459cb8677414, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>) Starting thread to transfer BP-<*>-<*><*>:<*>_<*> to <*> <*> <*> <*> <*> <*> <*>",10
67c60a3a,"DatanodeRegistration(<*>, datanodeUuid=24324dad-05c2-478c-948f-459cb8677414, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>) Starting thread to transfer BP-<*>-<*><*>:<*>_<*> to <*> <*>",43
9853c6c7,Slow manageWriterOsCache took <*> (threshold=300ms),177
25fe5db3,Took <*> to process <*> commands from NN,18
acafd375,Retrying connect to server: mesos-master-<*><*>. Already tried <*> time(s); maxRetries=<*>,1
d5bc1829,DatanodeCommand action : DNA_REGISTER from mesos-master-<*><*> with active state,2
6a53178d,Failed to delete replica <*>_<*>: ReplicaInfo not found.,2
014471e3,"Slow flushOrSync took <*> (threshold=300ms), isSync:false, <*>",33
191bc427,opWriteBlock BP-<*>-<*><*>:<*>_<*> received exception org.apache.hadoop.hdfs.server.datanode.ReplicaAlreadyExistsException: Block BP-<*>-<*><*>:<*>_<*> already exists in state FINALIZED and thus cannot be created.,1
cf3cc411,mesos-slave-<*>:<*>:DataXceiver error processing WRITE_BLOCK operation src: <*> dst: <*>; org.apache.hadoop.hdfs.server.datanode.ReplicaAlreadyExistsException: Block BP-<*>-<*><*>:<*>_<*> already exists in state FINALIZED and thus cannot be created.,1
a64ee5fb,"DatanodeRegistration(<*>, datanodeUuid=24324dad-05c2-478c-948f-459cb8677414, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>):Failed to transfer BP-<*>-<*><*>:<*>_<*> to <*> got",1
ba519ac1,Starting CheckDiskError Thread,1
1b3c3c3c,Detected pause in JVM or host machine (eg GC): pause of approximately <*>,5
