EventId,EventTemplate,Occurrences
7ca91e61,Added volume - <*> StorageType: DISK,16
707f9c7d,Registered FSDatasetState MBean,16
91934b40,Adding block pool BP-<*>-<*>-<*>,16
d8b875c3,Scanning block pool BP-<*>-<*><*> on volume <*>,16
41c61f4e,Time taken to scan block pool BP-<*>-<*><*> on <*> <*>,16
025361b9,Total time to scan all replicas for block pool BP-<*>-<*><*>: <*>,16
d79d59b9,Adding replicas to map for block pool BP-<*>-<*><*> on volume <*>,16
c62d5acb,Time to add replicas to map for block pool BP-<*>-<*><*> on volume <*> <*>,16
075fbe33,Total time to add all replicas to map: <*>,16
38db2205,Now scanning bpid BP-<*>-<*><*> on volume <*>,2
510c9310,Periodic Directory Tree Verification scan starting at <*> with interval <*>,16
6aaeafb4,"VolumeScanner(/tmp/hadoop-hdfs/dfs/data, DS-e9a932c0-edbf-493a-a5ff-8529c9c7d40e): finished scanning block pool BP-<*>-<*>-<*>",1
5ef13d01,Block pool Block pool BP-<*>-<*><*> (Datanode Uuid <*> service to mesos-master-<*><*> successfully registered with NN,18
54b32c16,For namenode mesos-master-<*><*> using DELETEREPORT_INTERVAL of <*> msec BLOCKREPORT_INTERVAL of 21600000msec CACHEREPORT_INTERVAL of 10000msec Initial delay: 0msec; heartBeatInterval=<*>,16
a82da062,"VolumeScanner(/tmp/hadoop-hdfs/dfs/data, DS-e9a932c0-edbf-493a-a5ff-8529c9c7d40e): no suitable block pools found to scan. Waiting <*> ms.",1
9ed23455,Namenode Block pool BP-<*>-<*><*> (Datanode Uuid <*> service to mesos-master-<*><*> trying to claim ACTIVE state with txid=<*>,16
311e765c,Acknowledging ACTIVE Namenode Block pool BP-<*>-<*><*> (Datanode Uuid <*> service to mesos-master-<*><*>,16
d28ff9a5,"Successfully sent block report <*> containing <*> storage report(s), of which we sent <*>. The reports had <*> total blocks and used <*> RPC(s). This took <*> msec to generate and <*> msecs for RPC and NN processing. Got back one command: FinalizeCommand/<*>.",2707
c05e77b0,Got finalize command for block pool BP-<*>-<*>-<*>,2707
9bc8e9e2,IOException in offerService,18580
912eaab0,"Retrying connect to server: mesos-master-<*><*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",183241
daed45de,RECEIVED SIGNAL <*>: SIGTERM,11
63c85797,SHUTDOWN_MSG:,11
2036b66a,"VolumeScanner(/opt/hdfs/data, DS-38d42681-e839-47b4-b2e3-495cfc28cbab): finished scanning block pool BP-<*>-<*>-<*>",6
b9c6dc97,"VolumeScanner(/opt/hdfs/data, DS-38d42681-e839-47b4-b2e3-495cfc28cbab): no suitable block pools found to scan. Waiting <*> ms.",17
b09deff7,Receiving BP-<*>-<*><*>:<*>_<*> src: <*> dest: <*>,263857
2c93d67b,"src: <*>, dest: <*>, bytes: <*>, op: HDFS_WRITE, cliID: <*> offset: <*>, srvID: 7fe0f580-2b25-40c8-b236-c5df5dd08ca7, blockid: BP-<*>-<*><*>:<*>_<*>, duration: <*>",242686
df560bef,"PacketResponder: BP-<*>-<*><*>:<*>_<*>, type=LAST_IN_PIPELINE, downstreams=<*>:[] terminating",83914
979bd337,"BlockPool BP-<*>-<*><*> Total blocks: <*>, missing metadata files:<*>, missing block files:<*>, missing blocks in memory:<*>, mismatched blocks:<*>",2697
68a678e2,Scheduling <*>_<*> file <*> for deletion,218880
b996505f,Deleted BP-<*>-<*><*> <*>_<*> file <*>,218880
321945eb,"PacketResponder: BP-<*>-<*><*>:<*>_<*>, type=HAS_DOWNSTREAM_IN_PIPELINE terminating",158772
148caa3f,Slow BlockReceiver write data to disk <*> (threshold=300ms),185
6660b6ef,Slow BlockReceiver write packet to mirror took <*> (threshold=300ms),24
f5063326,Cached dfsUsed found for /opt/hdfs/data/current/BP-<*>-<*><*>/current: <*>,10
70c67225,"VolumeScanner(/opt/hdfs/data, DS-38d42681-e839-47b4-b2e3-495cfc28cbab): Scheduling suspect block BP-<*>-<*><*>:<*>_<*> for rescanning.",245
bd3abf11,"VolumeScanner(/opt/hdfs/data, DS-38d42681-e839-47b4-b2e3-495cfc28cbab) exiting because of exception",6
ac3834eb,"VolumeScanner(/opt/hdfs/data, DS-38d42681-e839-47b4-b2e3-495cfc28cbab) exiting.",6
68dfe22e,Received BP-<*>-<*><*>:<*>_<*> src: <*> dest: <*> of size <*>,21169
acafd375,Retrying connect to server: mesos-master-<*><*>. Already tried <*> time(s); maxRetries=<*>,2
55055a4d,"DatanodeRegistration(<*>, datanodeUuid=7fe0f580-2b25-40c8-b236-c5df5dd08ca7, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>) Starting thread to transfer BP-<*>-<*><*>:<*>_<*> to <*> <*>",14
c9b3b5cf,DataTransfer: Transmitted BP-<*>-<*><*>:<*>_<*> (numBytes=<*>) to <*>,22634
f072fd4f,"DatanodeRegistration(<*>, datanodeUuid=7fe0f580-2b25-40c8-b236-c5df5dd08ca7, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>) Starting thread to transfer BP-<*>-<*><*>:<*>_<*> to <*>",22616
3bc46c1f,"Now rescanning bpid BP-<*>-<*><*> on volume /opt/hdfs/data, after more than <*> hour(s)",6
c6c3bba8,"VolumeScanner(/opt/hdfs/data, DS-38d42681-e839-47b4-b2e3-495cfc28cbab): Not scheduling suspect block BP-<*>-<*><*>:<*>_<*> for rescanning, because we rescanned it recently.",360
5e233542,"VolumeScanner(/opt/hdfs/data, DS-38d42681-e839-47b4-b2e3-495cfc28cbab): suspect block BP-<*>-<*><*>:<*>_<*> is already queued for rescanning.",960
08e7ec57,mesos-slave-<*>:<*>:DataXceiver error processing <*> operation src: <*> dst: <*>,3
c00d72b4,"DatanodeRegistration(<*>, datanodeUuid=7fe0f580-2b25-40c8-b236-c5df5dd08ca7, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>) Starting thread to transfer BP-<*>-<*><*>:<*>_<*> to <*> <*> <*> <*> <*> <*> <*>",11
9853c6c7,Slow manageWriterOsCache took <*> (threshold=300ms),38
e9804540,"DatanodeRegistration(<*>, datanodeUuid=7fe0f580-2b25-40c8-b236-c5df5dd08ca7, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>):Failed to transfer BP-<*>-<*><*>:<*>_<*> to <*> got",7
ba519ac1,Starting CheckDiskError Thread,2
d5bc1829,DatanodeCommand action : DNA_REGISTER from mesos-master-<*><*> with active state,2
6a53178d,Failed to delete replica <*>_<*>: ReplicaInfo not found.,7
b1d98bad,"DataNode{data=FSDataset{dirpath='[/opt/hdfs/data/current]'}, localName='mesos-slave-<*>:<*>', datanodeUuid='7fe0f580-2b25-40c8-b236-c5df5dd08ca7', xmitsInProgress=<*>}:Exception transfering block BP-<*>-<*><*>:<*>_<*> to mirror <*> java.net.SocketTimeoutException: <*> millis timeout while waiting for channel to be ready for read. ch : java.nio.channels.SocketChannel[connected local=<*> remote=<*>]",1
89317daf,opWriteBlock BP-<*>-<*><*>:<*>_<*> received exception java.net.SocketTimeoutException: <*> millis timeout while waiting for channel to be ready for read. ch : java.nio.channels.SocketChannel[connected local=<*> remote=<*>],1
191bc427,opWriteBlock BP-<*>-<*><*>:<*>_<*> received exception org.apache.hadoop.hdfs.server.datanode.ReplicaAlreadyExistsException: Block BP-<*>-<*><*>:<*>_<*> already exists in state FINALIZED and thus cannot be created.,1
cf3cc411,mesos-slave-<*>:<*>:DataXceiver error processing WRITE_BLOCK operation src: <*> dst: <*>; org.apache.hadoop.hdfs.server.datanode.ReplicaAlreadyExistsException: Block BP-<*>-<*><*>:<*>_<*> already exists in state FINALIZED and thus cannot be created.,1
014471e3,"Slow flushOrSync took <*> (threshold=300ms), isSync:false, <*>",42
1b3c3c3c,Detected pause in JVM or host machine (eg GC): pause of approximately <*>,5
48ddfb37,opReadBlock BP-<*>-<*><*>:<*>_<*> received exception org.apache.hadoop.hdfs.server.datanode.ReplicaNotFoundException: Replica not found for BP-<*>-<*><*>:<*>_<*>,1
dca2c5fe,"DatanodeRegistration(<*>, datanodeUuid=7fe0f580-2b25-40c8-b236-c5df5dd08ca7, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>):Got exception while serving BP-<*>-<*><*>:<*>_<*> to <*>",1
0070f403,"Unsuccessfully sent block report <*> containing <*> storage report(s), of which we sent <*>. The reports had <*> total blocks and used <*> RPC(s). This took <*> msec to generate and <*> msecs for RPC and NN processing. Got back no commands.",9
