EventId,EventTemplate,Occurrences
e2965de5,Block pool storage directory <*> is not formatted for BP-<*>-<*>-<*>,2
6312c53f,Formatting block pool BP-<*>-<*><*> directory <*>,2
969b5bfb,Restored <*> block files from trash.,17
108790b9,Setting up storage: <*>,17
7cbe50ca,Generated and persisted new Datanode UUID <*>,2
5b21022b,Added new volume: <*>,17
7ca91e61,Added volume - <*> StorageType: DISK,17
707f9c7d,Registered FSDatasetState MBean,17
91934b40,Adding block pool BP-<*>-<*>-<*>,17
d8b875c3,Scanning block pool BP-<*>-<*><*> on volume <*>,17
41c61f4e,Time taken to scan block pool BP-<*>-<*><*> on <*> <*>,17
025361b9,Total time to scan all replicas for block pool BP-<*>-<*><*>: <*>,17
d79d59b9,Adding replicas to map for block pool BP-<*>-<*><*> on volume <*>,17
c62d5acb,Time to add replicas to map for block pool BP-<*>-<*><*> on volume <*> <*>,17
075fbe33,Total time to add all replicas to map: <*>,17
38db2205,Now scanning bpid BP-<*>-<*><*> on volume <*>,2
510c9310,Periodic Directory Tree Verification scan starting at <*> with interval <*>,17
9a233cdb,"VolumeScanner(/tmp/hadoop-hdfs/dfs/data, DS-02718dd2-5e43-4c67-99d1-bc698807426c): finished scanning block pool BP-<*>-<*>-<*>",1
5ef13d01,Block pool Block pool BP-<*>-<*><*> (Datanode Uuid <*> service to mesos-master-<*><*> successfully registered with NN,20
54b32c16,For namenode mesos-master-<*><*> using DELETEREPORT_INTERVAL of <*> msec BLOCKREPORT_INTERVAL of 21600000msec CACHEREPORT_INTERVAL of 10000msec Initial delay: 0msec; heartBeatInterval=<*>,17
31757433,"VolumeScanner(/tmp/hadoop-hdfs/dfs/data, DS-02718dd2-5e43-4c67-99d1-bc698807426c): no suitable block pools found to scan. Waiting <*> ms.",1
9ed23455,Namenode Block pool BP-<*>-<*><*> (Datanode Uuid <*> service to mesos-master-<*><*> trying to claim ACTIVE state with txid=<*>,17
311e765c,Acknowledging ACTIVE Namenode Block pool BP-<*>-<*><*> (Datanode Uuid <*> service to mesos-master-<*><*>,17
d28ff9a5,"Successfully sent block report <*> containing <*> storage report(s), of which we sent <*>. The reports had <*> total blocks and used <*> RPC(s). This took <*> msec to generate and <*> msecs for RPC and NN processing. Got back one command: FinalizeCommand/<*>.",2711
c05e77b0,Got finalize command for block pool BP-<*>-<*>-<*>,2711
9bc8e9e2,IOException in offerService,18585
daed45de,RECEIVED SIGNAL <*>: SIGTERM,12
63c85797,SHUTDOWN_MSG:,12
d4bbd1e8,"VolumeScanner(/opt/hdfs/data, DS-dbb4b57b-<*>-<*>-b455-c40d0a4fbe6b): finished scanning block pool BP-<*>-<*>-<*>",6
efda918c,"VolumeScanner(/opt/hdfs/data, DS-dbb4b57b-<*>-<*>-b455-c40d0a4fbe6b): no suitable block pools found to scan. Waiting <*> ms.",18
b09deff7,Receiving BP-<*>-<*><*>:<*>_<*> src: <*> dest: <*>,265679
ea204f90,"src: <*>, dest: <*>, bytes: <*>, op: HDFS_WRITE, cliID: <*> offset: <*>, srvID: 1e17ab02-baf4-<*>-88eb-bd036faa8cd3, blockid: BP-<*>-<*><*>:<*>_<*>, duration: <*>",244685
df560bef,"PacketResponder: BP-<*>-<*><*>:<*>_<*>, type=LAST_IN_PIPELINE, downstreams=<*>:[] terminating",84441
979bd337,"BlockPool BP-<*>-<*><*> Total blocks: <*>, missing metadata files:<*>, missing block files:<*>, missing blocks in memory:<*>, mismatched blocks:<*>",2698
f5063326,Cached dfsUsed found for /opt/hdfs/data/current/BP-<*>-<*><*>/current: <*>,11
321945eb,"PacketResponder: BP-<*>-<*><*>:<*>_<*>, type=HAS_DOWNSTREAM_IN_PIPELINE terminating",160244
68a678e2,Scheduling <*>_<*> file <*> for deletion,218940
b996505f,Deleted BP-<*>-<*><*> <*>_<*> file <*>,218940
148caa3f,Slow BlockReceiver write data to disk <*> (threshold=300ms),223
6660b6ef,Slow BlockReceiver write packet to mirror took <*> (threshold=300ms),36
912eaab0,"Retrying connect to server: mesos-master-<*><*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",183304
e10cf5e4,"VolumeScanner(/opt/hdfs/data, DS-dbb4b57b-<*>-<*>-b455-c40d0a4fbe6b): Scheduling suspect block BP-<*>-<*><*>:<*>_<*> for rescanning.",247
0ba81525,ChunkedInput.isEndOfInput() failed,1
dad8b474,"VolumeScanner(/opt/hdfs/data, DS-dbb4b57b-<*>-<*>-b455-c40d0a4fbe6b) exiting because of exception",6
51fb94fa,"VolumeScanner(/opt/hdfs/data, DS-dbb4b57b-<*>-<*>-b455-c40d0a4fbe6b) exiting.",6
7359136e,"VolumeScanner(/opt/hdfs/data, DS-dbb4b57b-<*>-<*>-b455-c40d0a4fbe6b): suspect block BP-<*>-<*><*>:<*>_<*> is already queued for rescanning.",1106
25fe5db3,Took <*> to process <*> commands from NN,12
acafd375,Retrying connect to server: mesos-master-<*><*>. Already tried <*> time(s); maxRetries=<*>,2
d5bc1829,DatanodeCommand action : DNA_REGISTER from mesos-master-<*><*> with active state,3
68dfe22e,Received BP-<*>-<*><*>:<*>_<*> src: <*> dest: <*> of size <*>,20993
2bc97bc2,"DatanodeRegistration(<*>, datanodeUuid=1e17ab02-baf4-<*>-88eb-bd036faa8cd3, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>) Starting thread to transfer BP-<*>-<*><*>:<*>_<*> to <*> <*>",35
c9b3b5cf,DataTransfer: Transmitted BP-<*>-<*><*>:<*>_<*> (numBytes=<*>) to <*>,24260
3bc46c1f,"Now rescanning bpid BP-<*>-<*><*> on volume /opt/hdfs/data, after more than <*> hour(s)",6
a18ff65a,"DatanodeRegistration(<*>, datanodeUuid=1e17ab02-baf4-<*>-88eb-bd036faa8cd3, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>) Starting thread to transfer BP-<*>-<*><*>:<*>_<*> to <*>",24216
472f6ee5,"DatanodeRegistration(<*>, datanodeUuid=1e17ab02-baf4-<*>-88eb-bd036faa8cd3, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>) Starting thread to transfer BP-<*>-<*><*>:<*>_<*> to <*> <*> <*> <*> <*> <*> <*>",14
f3f61fa0,"VolumeScanner(/opt/hdfs/data, DS-dbb4b57b-<*>-<*>-b455-c40d0a4fbe6b): Not scheduling suspect block BP-<*>-<*><*>:<*>_<*> for rescanning, because we rescanned it recently.",477
5f5370c4,mesos-slave-<*>:<*>:DataXceiver error processing unknown operation src: <*> dst: <*>,1
0b46e33d,"DatanodeRegistration(<*>, datanodeUuid=1e17ab02-baf4-<*>-88eb-bd036faa8cd3, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>):Failed to transfer BP-<*>-<*><*>:<*>_<*> to <*> got",5
ba519ac1,Starting CheckDiskError Thread,1
9853c6c7,Slow manageWriterOsCache took <*> (threshold=300ms),296
014471e3,"Slow flushOrSync took <*> (threshold=300ms), isSync:false, <*>",12
6a53178d,Failed to delete replica <*>_<*>: ReplicaInfo not found.,1
191bc427,opWriteBlock BP-<*>-<*><*>:<*>_<*> received exception org.apache.hadoop.hdfs.server.datanode.ReplicaAlreadyExistsException: Block BP-<*>-<*><*>:<*>_<*> already exists in state FINALIZED and thus cannot be created.,1
cf3cc411,mesos-slave-<*>:<*>:DataXceiver error processing WRITE_BLOCK operation src: <*> dst: <*>; org.apache.hadoop.hdfs.server.datanode.ReplicaAlreadyExistsException: Block BP-<*>-<*><*>:<*>_<*> already exists in state FINALIZED and thus cannot be created.,1
be296da1,"DatanodeRegistration(<*>, datanodeUuid=1e17ab02-baf4-<*>-88eb-bd036faa8cd3, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>):Exception writing BP-<*>-<*><*>:<*>_<*> to mirror <*>",1
1b3c3c3c,Detected pause in JVM or host machine (eg GC): pause of approximately <*>,2
0070f403,"Unsuccessfully sent block report <*> containing <*> storage report(s), of which we sent <*>. The reports had <*> total blocks and used <*> RPC(s). This took <*> msec to generate and <*> msecs for RPC and NN processing. Got back no commands.",6
