EventId,EventTemplate,Occurrences
7ca91e61,Added volume - <*> StorageType: DISK,16
707f9c7d,Registered FSDatasetState MBean,16
91934b40,Adding block pool BP-<*>-<*>-<*>,16
d8b875c3,Scanning block pool BP-<*>-<*><*> on volume <*>,16
41c61f4e,Time taken to scan block pool BP-<*>-<*><*> on <*> <*>,16
025361b9,Total time to scan all replicas for block pool BP-<*>-<*><*>: <*>,16
d79d59b9,Adding replicas to map for block pool BP-<*>-<*><*> on volume <*>,16
c62d5acb,Time to add replicas to map for block pool BP-<*>-<*><*> on volume <*> <*>,16
075fbe33,Total time to add all replicas to map: <*>,16
38db2205,Now scanning bpid BP-<*>-<*><*> on volume <*>,2
510c9310,Periodic Directory Tree Verification scan starting at <*> with interval <*>,16
92494f28,"VolumeScanner(/tmp/hadoop-hdfs/dfs/data, DS-e7191155-<*>-4ecd-8e29-c022b16ccd32): finished scanning block pool BP-<*>-<*>-<*>",1
5ef13d01,Block pool Block pool BP-<*>-<*><*> (Datanode Uuid <*> service to mesos-master-<*><*> successfully registered with NN,18
54b32c16,For namenode mesos-master-<*><*> using DELETEREPORT_INTERVAL of <*> msec BLOCKREPORT_INTERVAL of 21600000msec CACHEREPORT_INTERVAL of 10000msec Initial delay: 0msec; heartBeatInterval=<*>,16
9ed23455,Namenode Block pool BP-<*>-<*><*> (Datanode Uuid <*> service to mesos-master-<*><*> trying to claim ACTIVE state with txid=<*>,16
311e765c,Acknowledging ACTIVE Namenode Block pool BP-<*>-<*><*> (Datanode Uuid <*> service to mesos-master-<*><*>,16
9e1a58b7,"VolumeScanner(/tmp/hadoop-hdfs/dfs/data, DS-e7191155-<*>-4ecd-8e29-c022b16ccd32): no suitable block pools found to scan. Waiting <*> ms.",1
d28ff9a5,"Successfully sent block report <*> containing <*> storage report(s), of which we sent <*>. The reports had <*> total blocks and used <*> RPC(s). This took <*> msec to generate and <*> msecs for RPC and NN processing. Got back one command: FinalizeCommand/<*>.",2710
c05e77b0,Got finalize command for block pool BP-<*>-<*>-<*>,2710
9bc8e9e2,IOException in offerService,18576
daed45de,RECEIVED SIGNAL <*>: SIGTERM,11
63c85797,SHUTDOWN_MSG:,11
edad8f65,"VolumeScanner(/opt/hdfs/data, DS-6c637255-<*>-43f6-<*>-bec8b1cc7d42): finished scanning block pool BP-<*>-<*>-<*>",6
fcf58d1d,"VolumeScanner(/opt/hdfs/data, DS-6c637255-<*>-43f6-<*>-bec8b1cc7d42): no suitable block pools found to scan. Waiting <*> ms.",17
b09deff7,Receiving BP-<*>-<*><*>:<*>_<*> src: <*> dest: <*>,208399
48d588ea,"src: <*>, dest: <*>, bytes: <*>, op: HDFS_WRITE, cliID: <*> offset: <*>, srvID: 591c16fa-ef87-<*>-b3ba-13eb8191028f, blockid: BP-<*>-<*><*>:<*>_<*>, duration: <*>",187411
df560bef,"PacketResponder: BP-<*>-<*><*>:<*>_<*>, type=LAST_IN_PIPELINE, downstreams=<*>:[] terminating",86790
979bd337,"BlockPool BP-<*>-<*><*> Total blocks: <*>, missing metadata files:<*>, missing block files:<*>, missing blocks in memory:<*>, mismatched blocks:<*>",2697
321945eb,"PacketResponder: BP-<*>-<*><*>:<*>_<*>, type=HAS_DOWNSTREAM_IN_PIPELINE terminating",100621
68a678e2,Scheduling <*>_<*> file <*> for deletion,158314
b996505f,Deleted BP-<*>-<*><*> <*>_<*> file <*>,158314
f5063326,Cached dfsUsed found for /opt/hdfs/data/current/BP-<*>-<*><*>/current: <*>,10
148caa3f,Slow BlockReceiver write data to disk <*> (threshold=300ms),116
6660b6ef,Slow BlockReceiver write packet to mirror took <*> (threshold=300ms),35
a370378c,"VolumeScanner(/opt/hdfs/data, DS-6c637255-<*>-43f6-<*>-bec8b1cc7d42): Scheduling suspect block BP-<*>-<*><*>:<*>_<*> for rescanning.",232
ecbf7849,"VolumeScanner(/opt/hdfs/data, DS-6c637255-<*>-43f6-<*>-bec8b1cc7d42) exiting because of exception",5
b293e19f,"VolumeScanner(/opt/hdfs/data, DS-6c637255-<*>-43f6-<*>-bec8b1cc7d42) exiting.",5
68dfe22e,Received BP-<*>-<*><*>:<*>_<*> src: <*> dest: <*> of size <*>,20988
4a76149e,"DatanodeRegistration(<*>, datanodeUuid=591c16fa-ef87-<*>-b3ba-13eb8191028f, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>) Starting thread to transfer BP-<*>-<*><*>:<*>_<*> to <*> <*>",38
c9b3b5cf,DataTransfer: Transmitted BP-<*>-<*><*>:<*>_<*> (numBytes=<*>) to <*>,25989
1056ecb4,"DatanodeRegistration(<*>, datanodeUuid=591c16fa-ef87-<*>-b3ba-13eb8191028f, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>) Starting thread to transfer BP-<*>-<*><*>:<*>_<*> to <*>",25949
3bc46c1f,"Now rescanning bpid BP-<*>-<*><*> on volume /opt/hdfs/data, after more than <*> hour(s)",6
912eaab0,"Retrying connect to server: mesos-master-<*><*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",183216
78693e06,"DatanodeRegistration(<*>, datanodeUuid=591c16fa-ef87-<*>-b3ba-13eb8191028f, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>) Starting thread to transfer BP-<*>-<*><*>:<*>_<*> to <*> <*> <*> <*> <*> <*> <*>",6
8c05bc1e,"VolumeScanner(/opt/hdfs/data, DS-6c637255-<*>-43f6-<*>-bec8b1cc7d42): Not scheduling suspect block BP-<*>-<*><*>:<*>_<*> for rescanning, because we rescanned it recently.",90
5f5370c4,mesos-slave-<*>:<*>:DataXceiver error processing unknown operation src: <*> dst: <*>,1
4f0f9098,"VolumeScanner(/opt/hdfs/data, DS-6c637255-<*>-43f6-<*>-bec8b1cc7d42): suspect block BP-<*>-<*><*>:<*>_<*> is already queued for rescanning.",760
9853c6c7,Slow manageWriterOsCache took <*> (threshold=300ms),36
65f3fa64,"DatanodeRegistration(<*>, datanodeUuid=591c16fa-ef87-<*>-b3ba-13eb8191028f, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>):Failed to transfer BP-<*>-<*><*>:<*>_<*> to <*> got",4
ba519ac1,Starting CheckDiskError Thread,1
acafd375,Retrying connect to server: mesos-master-<*><*>. Already tried <*> time(s); maxRetries=<*>,5
d5bc1829,DatanodeCommand action : DNA_REGISTER from mesos-master-<*><*> with active state,2
014471e3,"Slow flushOrSync took <*> (threshold=300ms), isSync:false, <*>",10
6c3cd5a8,"DatanodeRegistration(<*>, datanodeUuid=591c16fa-ef87-<*>-b3ba-13eb8191028f, infoPort=<*>, infoSecurePort=<*>, ipcPort=<*>, storageInfo=lv=<*>;cid=CID-254fec23-fa57-<*>-<*>-92d5cf14cc2e;nsid=<*>;c=<*>):Exception writing BP-<*>-<*><*>:<*>_<*> to mirror <*>",1
25691053,"Unsuccessfully sent block report 0x60aa17c151c129, containing <*> storage report(s), of which we sent <*>. The reports had <*> total blocks and used <*> RPC(s). This took <*> msec to generate and <*> msecs for RPC and NN processing. Got back no commands.",1
